Points:0	Points:1	abs_DELTA_U0	DELTA_U0
4.00155	0.434159	0.0042871682	0.0042871682
3.91096	0.434866	0.004163816	0.004163816
3.82039	0.435713	0.0040259350000000005	0.0040259350000000005
3.72985	0.436712	0.003871359	0.003871359
3.63934	0.437876	0.003707095	0.003707095
3.54887	0.439221	0.0035536409999999997	0.0035536409999999997
3.45843	0.440767	0.003389142	0.003389142
3.36804	0.442535	0.003206078	0.003206078
3.27771	0.444553	0.00302293	0.00302293
3.18744	0.446852	0.00284139	0.00284139
3.09724	0.449471	0.0026578	0.0026578
3.00713	0.452455	0.0024755000000000003	0.0024755000000000003
2.91712	0.455858	0.0022887000000000003	0.0022887000000000003
2.82723	0.459745	0.002093774	0.002093774
2.73748	0.464195	0.001900212	0.001900212
2.64788	0.469303	0.00171882	0.00171882
2.55849	0.475185	0.00155752	0.00155752
2.46932	0.481985	0.001422906	0.001422906
2.38042	0.489874	0.001309326	0.001309326
2.29185	0.499064	0.00121316	0.00121316
2.20367	0.509798	0.0011416310000000002	0.0011416310000000002
2.11596	0.522359	0.001093079	0.001093079
2.02879	0.537046	0.001068671	0.001068671
1.94225	0.554147	0.001066783	0.001066783
1.8562	0.573956	0.001082356	0.001082356
1.76996	0.596861	0.00111814	0.00111814
1.6829	0.623244	0.00118212	0.00118212
1.59446	0.653433	0.0012790003	0.0012790003
1.50418	0.687686	0.001421545	0.001421545
1.41173	0.726125	0.0016368480000000002	0.0016368480000000002
1.31739	0.768498	0.00191515	0.00191515
1.22187	0.814178	0.00220437	0.00220437
1.12596	0.862329	0.0023623200000000002	0.0023623200000000002
1.03035	0.912044	0.00209141	0.00209141
0.934888	0.962752	0.001322229999999999	0.001322229999999999
0.838989	1.01397	0.000735099999999999	0.000735099999999999
0.741967	1.06501	0.0012229999999999984	0.0012229999999999984
0.643296	1.11469	0.002619	0.002619
0.544335	1.16063	0.0038767000000000003	0.0038767000000000003
0.447139	1.20038	0.004415199999999998	0.004415199999999998
0.353722	1.23242	0.0043465	0.0043465
0.265172	1.25665	0.0040426	0.0040426
0.178675	1.2739	0.0037706999999999984	0.0037706999999999984
0.090909	1.28391	0.0035801999999999987	0.0035801999999999987
0.0	1.28391	0.003508400000000002	0.003508400000000002
9.0	1.27091	0.0035566999999999994	0.0035566999999999994
8.90909	1.27091	0.0034473999999999998	0.0034473999999999998
8.82118	1.26126	0.003305100000000002	0.003305100000000002
8.73459	1.24464	0.00324	0.00324
8.64633	1.22134	0.003243799999999998	0.003243799999999998
8.55346	1.18997	0.003339500000000002	0.003339500000000002
8.45665	1.1505	0.003451900000000001	0.003451900000000001
8.35794	1.10432	0.003545200000000002	0.003545200000000002
8.25932	1.05395	0.0036208000000000004	0.0036208000000000004
8.16226	1.00206	0.0036846000000000014	0.0036846000000000014
8.06639	0.949957	0.0037437999999999985	0.0037437999999999985
7.97102	0.898376	0.0038087999999999993	0.0038087999999999993
7.87556	0.847792	0.0038854000000000007	0.0038854000000000007
7.77974	0.798716	0.00397336	0.00397336
7.6842	0.752052	0.004062130000000001	0.004062130000000001
7.58973	0.708677	0.004139120000000001	0.004139120000000001
7.49705	0.669277	0.004202480000000001	0.004202480000000001
7.40654	0.634185	0.0042562500000000005	0.0042562500000000005
7.31789	0.603302	0.00430127	0.00430127
7.23066	0.576381	0.004349640000000001	0.004349640000000001
7.14431	0.553084	0.00441362	0.00441362
7.05823	0.533024	0.00448761	0.00448761
6.97171	0.515788	0.00456543	0.00456543
6.88454	0.50105	0.0046457799999999995	0.0046457799999999995
6.79681	0.488502	0.004723359999999999	0.004723359999999999
6.70861	0.477823	0.00479732	0.00479732
6.62002	0.468719	0.00486991	0.00486991
6.53109	0.460928	0.0049396	0.0049396
6.44189	0.454235	0.005005940000000001	0.005005940000000001
6.35246	0.44846	0.005071040000000001	0.005071040000000001
6.26283	0.443457	0.005130889999999999	0.005130889999999999
6.17305	0.439107	0.00517905	0.00517905
6.08313	0.435312	0.005216529999999999	0.005216529999999999
5.9931	0.431993	0.005245639999999999	0.005245639999999999
5.90296	0.429086	0.005273139999999999	0.005273139999999999
5.81275	0.426536	0.005301849999999999	0.005301849999999999
5.72246	0.424298	0.0053190500000000005	0.0053190500000000005
5.6321	0.422335	0.00532284	0.00532284
5.5417	0.420616	0.005319580000000001	0.005319580000000001
5.45125	0.419114	0.005307849999999999	0.005307849999999999
5.36075	0.417806	0.0052902800000000005	0.0052902800000000005
5.27023	0.416674	0.00526834	0.00526834
5.17968	0.415702	0.005241279999999999	0.005241279999999999
5.0891	0.414877	0.00520789	0.00520789
4.9985	0.414188	0.00517061	0.00517061
4.90788	0.413625	0.00513249	0.00513249
4.81725	0.413183	0.00508136	0.00508136
4.72661	0.412854	0.005012463	0.005012463
4.63597	0.412635	0.004942235	0.004942235
4.54532	0.412523	0.00487499	0.00487499
4.45466	0.412518	0.004803628	0.004803628
4.36401	0.412618	0.00472348	0.00472348
4.27337	0.412826	0.004636961	0.004636961
4.18273	0.413144	0.0045413388	0.0045413388
4.0921	0.413576	0.004432715	0.004432715
4.00148	0.414126	0.0043158020000000005	0.0043158020000000005
3.91088	0.414802	0.004184867	0.004184867
3.8203	0.415614	0.00404192	0.00404192
3.72974	0.41657	0.003878067	0.003878067
3.63921	0.417685	0.0037044519999999996	0.0037044519999999996
3.54872	0.418974	0.00354036	0.00354036
3.45826	0.420454	0.0033647599999999996	0.0033647599999999996
3.36785	0.422149	0.0031718	0.0031718
3.27749	0.424084	0.00297957	0.00297957
3.1872	0.426289	0.00278939	0.00278939
3.09697	0.428802	0.0025946299999999997	0.0025946299999999997
3.00683	0.431667	0.002401583	0.002401583
2.91678	0.434937	0.002200745	0.002200745
2.82685	0.438675	0.001988128	0.001988128
2.73705	0.442958	0.001779898	0.001779898
2.64741	0.447881	0.0015887001	0.0015887001
2.55796	0.453559	0.001419909	0.001419909
2.46873	0.460135	0.001273403	0.001273403
2.37977	0.467782	0.001142926	0.001142926
2.29114	0.476715	0.001026646	0.001026646
2.20289	0.487188	0.0009382129999999999	0.0009382129999999999
2.11511	0.499494	0.000875757	0.000875757
2.02788	0.513953	0.0008350760000000001	0.0008350760000000001
1.94129	0.530878	0.000818921	0.000818921
1.85521	0.550584	0.0008222162	0.0008222162
1.76895	0.573479	0.000845391	0.000845391
1.68189	0.599961	0.00089598	0.00089598
1.59346	0.63037	0.000976714	0.000976714
1.50322	0.664968	0.0010976974999999999	0.0010976974999999999
1.41083	0.703876	0.0012967220000000002	0.0012967220000000002
1.31656	0.746829	0.00157448	0.00157448
1.22113	0.793181	0.0018930299999999998	0.0018930299999999998
1.12532	0.842073	0.0021627599999999997	0.0021627599999999997
1.02984	0.892585	0.0021197499999999997	0.0021197499999999997
0.934521	0.944147	0.0015035099999999996	0.0015035099999999996
0.838778	0.996286	0.0007463000000000001	0.0007463000000000001
0.741916	1.04831	0.0009075000000000003	0.0009075000000000003
0.643381	1.09901	0.0022220999999999977	0.0022220999999999977
0.544511	1.14591	0.003678299999999999	0.003678299999999999
0.447337	1.18645	0.004445600000000001	0.004445600000000001
0.353877	1.21903	0.004506900000000001	0.004506900000000001
0.265269	1.24354	0.0042366999999999995	0.0042366999999999995
0.178713	1.26088	0.003966000000000001	0.003966000000000001
0.090909	1.27091	0.0037807000000000014	0.0037807000000000014
0.0	1.27091	0.003711100000000002	0.003711100000000002
9.0	1.25834	0.0037529999999999994	0.0037529999999999994
8.90909	1.25834	0.0036399999999999974	0.0036399999999999974
8.82113	1.2487	0.0034911000000000005	0.0034911000000000005
8.73447	1.23203	0.003418899999999999	0.003418899999999999
8.64613	1.2085	0.003421500000000001	0.003421500000000001
8.55322	1.17663	0.0035186999999999996	0.0035186999999999996
8.45644	1.13639	0.0036232	0.0036232
8.35783	1.08925	0.0037057999999999987	0.0037057999999999987
8.25936	1.03786	0.003772900000000001	0.003772900000000001
8.16246	0.98498	0.003828400000000001	0.003828400000000001
8.06676	0.931962	0.0038796000000000004	0.0038796000000000004
7.97152	0.879535	0.003937600000000001	0.003937600000000001
7.87619	0.828163	0.004007800000000001	0.004007800000000001
7.78049	0.778349	0.00408736	0.00408736
7.68505	0.731011	0.004161730000000001	0.004161730000000001
7.59065	0.68705	0.0042212	0.0042212
7.49803	0.647172	0.0042688399999999994	0.0042688399999999994
7.40755	0.611727	0.0043085599999999995	0.0043085599999999995
7.31893	0.580618	0.004346909999999999	0.004346909999999999
7.2317	0.553594	0.00439715	0.00439715
7.14533	0.530307	0.004465670000000001	0.004465670000000001
7.0592	0.510356	0.00454373	0.00454373
6.97263	0.493304	0.00462473	0.00462473
6.88539	0.478803	0.00470703	0.00470703
6.7976	0.466519	0.00478711	0.00478711
6.70933	0.456112	0.00486506	0.00486506
6.62066	0.447271	0.00494023	0.00494023
6.53167	0.439728	0.00501087	0.00501087
6.44241	0.433264	0.005078140000000001	0.005078140000000001
6.35292	0.427696	0.0051451100000000005	0.0051451100000000005
6.26325	0.422881	0.00520529	0.00520529
6.17343	0.418698	0.005255340000000001	0.005255340000000001
6.08347	0.415053	0.00529438	0.00529438
5.9934	0.411868	0.00532394	0.00532394
5.90323	0.409079	0.005354909999999999	0.005354909999999999
5.81298	0.406635	0.005385669999999999	0.005385669999999999
5.72267	0.404491	0.005404260000000001	0.005404260000000001
5.63229	0.402611	0.005407879999999999	0.005407879999999999
5.54187	0.400965	0.00540208	0.00540208
5.45139	0.399527	0.00538843	0.00538843
5.36088	0.398276	0.00537041	0.00537041
5.27034	0.397194	0.00534573	0.00534573
5.17977	0.396264	0.00531172	0.00531172
5.08918	0.395475	0.00527194	0.00527194
4.99857	0.394816	0.00523372	0.00523372
4.90794	0.394278	0.005195399999999999	0.005195399999999999
4.81729	0.393854	0.005141695	0.005141695
4.72664	0.39354	0.005072058	0.005072058
4.63598	0.393331	0.005000625000000001	0.005000625000000001
4.54532	0.393224	0.004932763	0.004932763
4.45466	0.393219	0.004860158	0.004860158
4.364	0.393315	0.0047737897	0.0047737897
4.27334	0.393514	0.004683251	0.004683251
4.18269	0.393818	0.004583608	0.004583608
4.09204	0.39423	0.004466452	0.004466452
4.00141	0.394756	0.004337635	0.004337635
3.9108	0.395403	0.004198103	0.004198103
3.8202	0.396179	0.004051073	0.004051073
3.72963	0.397094	0.00388103	0.00388103
3.63909	0.39816	0.0036993399999999997	0.0036993399999999997
3.54857	0.399394	0.00352313	0.00352313
3.4581	0.400811	0.0033376400000000002	0.0033376400000000002
3.36767	0.402433	0.00313793	0.00313793
3.27728	0.404286	0.00293878	0.00293878
3.18696	0.406399	0.0027403559999999998	0.0027403559999999998
3.09671	0.408807	0.002534972	0.002534972
3.00653	0.411555	0.002330979	0.002330979
2.91645	0.414692	0.002116472	0.002116472
2.82648	0.418282	0.0018892616	0.0018892616
2.73664	0.4224	0.0016694749999999997	0.0016694749999999997
2.64695	0.427138	0.001469808	0.001469808
2.55744	0.432611	0.001292385	0.001292385
2.46816	0.43896	0.0011313459999999999	0.0011313459999999999
2.37913	0.446361	0.00098577	0.00098577
2.29043	0.455031	0.00085478	0.00085478
2.20211	0.465231	0.0007493730000000001	0.0007493730000000001
2.11426	0.47727	0.00066972	0.00066972
2.02697	0.491486	0.0006108950000000001	0.0006108950000000001
1.94032	0.508216	0.0005802849999999999	0.0005802849999999999
1.85419	0.527803	0.000573622	0.000573622
1.76791	0.550673	0.0005845360000000001	0.0005845360000000001
1.68084	0.577242	0.0006209236	0.0006209236
1.59244	0.607861	0.000688156	0.000688156
1.50223	0.642795	0.000788486	0.000788486
1.40989	0.682163	0.000962266	0.000962266
1.3157	0.725688	0.0012306161	0.0012306161
1.22036	0.772702	0.0015619409999999999	0.0015619409999999999
1.12467	0.822323	0.00188899	0.00188899
1.0293	0.873617	0.00203029	0.00203029
0.934132	0.926016	0.0016317699999999994	0.0016317699999999994
0.838548	0.97906	0.0008207199999999987	0.0008207199999999987
0.741853	1.03206	0.0006602999999999991	0.0006602999999999991
0.643464	1.08377	0.0018026000000000014	0.0018026000000000014
0.544695	1.13164	0.0034105000000000003	0.0034105000000000003
0.447551	1.17298	0.0044236	0.0044236
0.354049	1.20609	0.004643100000000001	0.004643100000000001
0.265378	1.23089	0.004423899999999998	0.004423899999999998
0.178758	1.24831	0.004158200000000001	0.004158200000000001
0.090909	1.25834	0.003978499999999999	0.003978499999999999
0.0	1.25834	0.003911399999999999	0.003911399999999999
9.0	1.2462	0.003950899999999997	0.003950899999999997
8.90909	1.2462	0.003832400000000003	0.003832400000000003
8.82108	1.23658	0.0036732999999999974	0.0036732999999999974
8.73434	1.21986	0.0035926999999999973	0.0035926999999999973
8.64592	1.19613	0.0035937999999999977	0.0035937999999999977
8.55297	1.16375	0.0036909000000000004	0.0036909000000000004
8.45622	1.12272	0.0037856	0.0037856
8.35773	1.07461	0.0038563999999999994	0.0038563999999999994
8.25942	1.0222	0.003913899999999998	0.003913899999999998
8.16268	0.968354	0.003958600000000001	0.003958600000000001
8.06714	0.914437	0.004000500000000001	0.004000500000000001
7.97205	0.861182	0.004051899999999999	0.004051899999999999
7.87685	0.809037	0.004114659999999999	0.004114659999999999
7.78126	0.758498	0.004183910000000001	0.004183910000000001
7.68591	0.710498	0.00424298	0.00424298
7.5916	0.665957	0.004285709999999999	0.004285709999999999
7.49904	0.62561	0.00431884	0.00431884
7.4086	0.589819	0.00434678	0.00434678
7.31999	0.558494	0.004381789999999999	0.004381789999999999
7.23275	0.531381	0.00443607	0.00443607
7.14636	0.508118	0.00450825	0.00450825
7.06019	0.48829	0.004589800000000001	0.004589800000000001
6.97355	0.47144	0.004675	0.004675
6.88625	0.457192	0.00476003	0.00476003
6.79838	0.445186	0.00484382	0.00484382
6.71004	0.435059	0.0049268	0.0049268
6.6213	0.426488	0.005004950000000001	0.005004950000000001
6.53225	0.419196	0.00507723	0.00507723
6.44292	0.412962	0.00514721	0.00514721
6.35339	0.407602	0.0052155299999999995	0.0052155299999999995
6.26367	0.402973	0.005274610000000001	0.005274610000000001
6.17379	0.398957	0.00532523	0.00532523
6.0838	0.395461	0.0053661099999999995	0.0053661099999999995
5.99369	0.392408	0.005398100000000001	0.005398100000000001
5.90349	0.389737	0.005430450000000001	0.005430450000000001
5.81322	0.387397	0.00545989	0.00545989
5.72288	0.385345	0.00547833	0.00547833
5.63248	0.383547	0.00548201	0.00548201
5.54203	0.381973	0.00547482	0.00547482
5.45154	0.380598	0.00546055	0.00546055
5.36101	0.379403	0.0054423100000000005	0.0054423100000000005
5.27045	0.378368	0.0054155900000000005	0.0054155900000000005
5.17987	0.37748	0.00537589	0.00537589
5.08926	0.376726	0.00533098	0.00533098
4.99863	0.376096	0.005292981	0.005292981
4.90799	0.375582	0.005252476	0.005252476
4.81734	0.375178	0.005194305000000001	0.005194305000000001
4.72667	0.374878	0.005125528	0.005125528
4.636	0.374678	0.005053378	0.005053378
4.54533	0.374576	0.0049844126	0.0049844126
4.45465	0.374571	0.0049098860000000005	0.0049098860000000005
4.36398	0.374663	0.004817887000000001	0.004817887000000001
4.27331	0.374852	0.0047232770000000006	0.0047232770000000006
4.18265	0.375143	0.004618562	0.004618562
4.09199	0.375537	0.004493642	0.004493642
4.00135	0.37604	0.004353622	0.004353622
3.91072	0.376658	0.00420655	0.00420655
3.82011	0.377399	0.00405352	0.00405352
3.72952	0.378273	0.00387815	0.00387815
3.63896	0.379292	0.0036903500000000002	0.0036903500000000002
3.54843	0.380471	0.00350372	0.00350372
3.45794	0.381825	0.00331011	0.00331011
3.36748	0.383377	0.00310392	0.00310392
3.27708	0.385149	0.0028998619999999996	0.0028998619999999996
3.18673	0.38717	0.002693668	0.002693668
3.09645	0.389476	0.002477456	0.002477456
3.00624	0.392107	0.0022617470999999998	0.0022617470999999998
2.91613	0.395115	0.00203258	0.00203258
2.82612	0.398558	0.0017947450000000002	0.0017947450000000002
2.73623	0.402511	0.001568593	0.001568593
2.64649	0.407065	0.001359305	0.001359305
2.55693	0.412332	0.00117001	0.00117001
2.46759	0.418453	0.0009946100000000002	0.0009946100000000002
2.3785	0.425605	0.0008349900000000001	0.0008349900000000001
2.28973	0.434006	0.0006916799999999999	0.0006916799999999999
2.20134	0.443925	0.0005711799999999999	0.0005711799999999999
2.11341	0.455684	0.00047550999999999995	0.00047550999999999995
2.02604	0.469641	0.00040036999999999994	0.00040036999999999994
1.93933	0.486161	0.00035528000000000014	0.00035528000000000014
1.85316	0.505611	0.00033869	0.00033869
1.76685	0.528442	0.00034042300000000007	0.00034042300000000007
1.67977	0.555086	0.00036273100000000003	0.00036273100000000003
1.59138	0.585904	0.00041313	0.00041313
1.50121	0.621166	0.0004962600000000001	0.0004962600000000001
1.40893	0.660987	0.000644745	0.000644745
1.31481	0.705076	0.00089639	0.00089639
1.21957	0.752741	0.0012271034	0.0012271034
1.12398	0.803078	0.0015788150000000001	0.0015788150000000001
1.02875	0.855139	0.00184553	0.00184553
0.933722	0.908359	0.00167752	0.00167752
0.838301	0.96229	0.0009266099999999996	0.0009266099999999996
0.741778	1.01625	0.0004848999999999999	0.0004848999999999999
0.643543	1.06897	0.0013780000000000008	0.0013780000000000008
0.544886	1.11781	0.0030775999999999998	0.0030775999999999998
0.44778	1.15996	0.004343400000000001	0.004343400000000001
0.354238	1.19361	0.0047501999999999996	0.0047501999999999996
0.265499	1.21868	0.0046005	0.0046005
0.178807	1.23617	0.0043458	0.0043458
0.090909	1.2462	0.0041752000000000004	0.0041752000000000004
0.0	1.2462	0.004112500000000002	0.004112500000000002
9.0	1.23447	0.004145300000000001	0.004145300000000001
8.90909	1.23447	0.0040216	0.0040216
8.82103	1.22488	0.003854400000000001	0.003854400000000001
8.73421	1.20814	0.0037647000000000028	0.0037647000000000028
8.64569	1.1842	0.0037630999999999984	0.0037630999999999984
8.55271	1.15131	0.0038594999999999983	0.0038594999999999983
8.45599	1.10948	0.003941	0.003941
8.35762	1.06041	0.0039980000000000016	0.0039980000000000016
8.25948	1.00698	0.0040431999999999985	0.0040431999999999985
8.16292	0.952177	0.0040739999999999995	0.0040739999999999995
8.06754	0.897381	0.004107700000000001	0.004107700000000001
7.9726	0.843315	0.004153299999999999	0.004153299999999999
7.87753	0.790414	0.0042080300000000015	0.0042080300000000015
7.78205	0.739163	0.004264480000000001	0.004264480000000001
7.68681	0.690509	0.0043073700000000005	0.0043073700000000005
7.59257	0.645398	0.00433521	0.00433521
7.50007	0.604588	0.00435495	0.00435495
7.40967	0.56846	0.00437323	0.00437323
